timepoint,nominal_load,actual_load,dispatch_Solar,dispatch_Wind,dispatch_Gas,curtail_Solar,curtail_Wind,curtail_Gas,curtail_charge,dispatched_charge,battery_capacity
2020-01-23 00:00,532.598516655,532.598516655,0.0,532.598516655,0.0,-0.0,2373.3834299483183,0.0,0.0,0.0,400.029363682367
2020-01-23 02:00,482.672997961,482.672997961,0.0,482.672997961,0.0,-0.0,11597.947730135744,0.0,0.0,0.0,400.029363682367
2020-01-23 04:00,564.319411133,564.319411133,0.0,564.319411133,0.0,-0.0,12438.09551413484,0.0,0.0,0.0,400.029363682367
2020-01-23 06:00,845.770985082,845.770985082,0.0,845.770985082,0.0,407.08321795318284,8804.252769908426,0.0,0.0,0.0,400.029363682367
2020-01-23 08:00,918.921213665,918.921213665,0.0,918.921213665,0.0,704.9159374145381,7079.212917577894,0.0,0.0,0.0,400.029363682367
2020-01-23 10:00,957.789031729,957.789031729,0.0,997.305302344956,0.0,788.4145308819142,4212.8709683324005,0.0,39.5162706159555,0.0,439.545634298322
2020-01-23 12:00,968.355032392,968.355032392,0.0,968.355032392,0.0,112.6395512831014,10152.185211895843,0.0,0.0,0.0,439.545634298322
2020-01-23 14:00,959.755831599,959.755831599,0.0,959.755831599,0.0,587.978751720052,12782.7112604268,0.0,0.0,0.0,439.545634298322
2020-01-23 16:00,952.048600371,952.048600371,0.0,952.048600371,0.0,615.0638327356961,10998.850491855912,0.0,0.0,0.0,439.545634298322
2020-01-23 18:00,1054.70131556,1054.70131556,162.200734422581,672.727763988258,0.0,-3.126388037344441e-13,0.0,0.0,0.0,219.772817149161,219.772817149161
2020-01-23 20:00,926.331121705,926.331121705,0.0,926.331121705,0.0,-0.0,3751.8572122808932,0.0,0.0,0.0,219.772817149161
2020-01-23 22:00,696.143020798,696.143020798,0.0,696.143020798,0.0,-0.0,7313.02568409523,0.0,0.0,0.0,219.772817149161
2020-02-23 00:00,572.735611598,572.735611598,0.0,572.735611598,0.0,-0.0,11103.329477181958,0.0,0.0,0.0,219.772817149161
2020-02-23 02:00,502.066845136,502.066845136,0.0,502.066845136,0.0,-0.0,6727.858869581413,0.0,0.0,0.0,219.772817149161
2020-02-23 04:00,518.144561644,518.144561644,0.0,518.144561644,0.0,-0.0,360.54139745785346,0.0,0.0,0.0,219.772817149161
2020-02-23 06:00,647.589655597,647.589655597,173.096629589151,474.493026007849,0.0,133.11462595848866,-5.115907697472721e-13,0.0,0.0,0.0,219.772817149161
2020-02-23 08:00,853.055124018,853.055124018,0.0,853.055124018,0.0,576.2402395329631,1848.0293125129563,0.0,0.0,0.0,219.772817149161
2020-02-23 10:00,937.926307282,937.926307282,0.0,937.926307282,0.0,752.4356290912004,3375.8314747884756,0.0,0.0,0.0,219.772817149161
2020-02-23 12:00,941.16238403,941.16238403,409.101126040491,532.061257989508,0.0,368.07059662410546,2.2737367544323206e-13,0.0,0.0,0.0,219.772817149161
2020-02-23 14:00,936.325368481,936.325368481,0.0,936.325368481,0.0,456.69556093206194,4804.135191332126,0.0,0.0,0.0,219.772817149161
2020-02-23 16:00,952.197261965,952.197261965,0.0,952.197261965,0.0,540.3024363536482,2092.354028208046,0.0,0.0,0.0,219.772817149161
2020-02-23 18:00,1011.08791232,1011.08791232,0.0,1011.08791232,0.0,185.02622940850856,8785.45167777179,0.0,0.0,0.0,219.772817149161
2020-02-23 20:00,923.5295137,923.5295137,0.0,923.5295137,0.0,-0.0,10071.134355016213,0.0,0.0,0.0,219.772817149161
2020-02-23 22:00,760.328117725,760.328117725,0.0,760.328117725,0.0,-0.0,1835.2949561219339,0.0,0.0,0.0,219.772817149161
2020-03-23 00:00,568.836280799,568.836280799,0.0,568.836280799,0.0,-0.0,784.3237185544192,0.0,0.0,0.0,219.772817149161
2020-03-23 02:00,503.439068423,503.439068423,0.0,503.439068423,0.0,-0.0,5300.939092681641,0.0,0.0,0.0,219.772817149161
2020-03-23 04:00,516.543692637,516.543692637,0.0,516.543692637,0.0,-0.0,10741.766943997382,0.0,0.0,0.0,219.772817149161
2020-03-23 06:00,609.13348358,609.13348358,0.0,609.13348358,0.0,430.5456812714857,2475.163514087233,0.0,0.0,0.0,219.772817149161
2020-03-23 08:00,795.719627489,795.719627489,0.0,795.719627489,0.0,728.396055419777,7224.393553475114,0.0,0.0,0.0,219.772817149161
2020-03-23 10:00,853.878485908,853.878485908,0.0,853.878485908,0.0,567.1587246183616,892.0594849410862,0.0,0.0,0.0,219.772817149161
2020-03-23 12:00,862.134578533,862.134578533,0.0,1159.28266995842,0.0,866.6893335511211,3543.6422008797626,0.0,297.148091425419,0.0,516.920908574581
2020-03-23 14:00,858.040801161,858.040801161,0.0,858.040801161,0.0,159.90776259548667,6576.470374053163,0.0,0.0,0.0,516.920908574581
2020-03-23 16:00,873.855533215,873.855533215,0.0,873.855533215,0.0,62.14939536321464,5690.436067234623,0.0,0.0,0.0,516.92090857458
2020-03-23 18:00,927.325967885,927.325967885,0.0,927.325967885,0.0,167.71742836743147,981.9794664547728,0.0,0.0,0.0,516.92090857458
2020-03-23 20:00,884.421533878,884.421533878,0.0,884.421533878,0.0,-0.0,1355.655325389895,0.0,0.0,0.0,516.92090857458
2020-03-23 22:00,710.985729368,710.985729368,0.0,710.985729368,0.0,-0.0,1717.3903576796827,0.0,0.0,0.0,516.920908574581
2020-04-23 00:00,543.073017154,543.073017154,0.0,543.073017154,0.0,-0.0,7806.213151304697,0.0,0.0,0.0,516.920908574581
2020-04-23 02:00,492.89596025,492.89596025,0.0,492.89596025,0.0,-0.0,11495.665635608517,0.0,0.0,0.0,516.920908574581
2020-04-23 04:00,560.774564952,560.774564952,0.0,560.774564952,0.0,-0.0,10703.07567370201,0.0,0.0,0.0,516.920908574581
2020-04-23 06:00,820.602367814,820.602367814,0.0,820.602367814,0.0,7.6801090908054555,13028.458290461891,0.0,0.0,0.0,516.92090857458
2020-04-23 08:00,962.008508412,962.008508412,0.0,962.008508412,0.0,4.0668250424080385,561.8174612011338,0.0,0.0,0.0,516.92090857458
2020-04-23 10:00,1028.94949816,1028.94949816,0.0,1028.94949816,0.0,119.30600124659712,9383.21319477888,0.0,0.0,0.0,516.92090857458
2020-04-23 12:00,1052.34562254,1052.34562254,0.0,1052.34562254,0.0,56.084763831351225,10651.996265974381,0.0,0.0,0.0,516.92090857458
2020-04-23 14:00,1057.27420805,1057.27420805,0.0,1057.27420805,0.0,24.409042686000298,1871.581198167317,0.0,0.0,0.0,516.92090857458
2020-04-23 16:00,1044.36396062,1044.36396062,0.0,1044.36396062,0.0,741.128544221118,2576.5657934414876,0.0,0.0,0.0,516.92090857458
2020-04-23 18:00,1045.74769994,1045.74769994,0.0,1045.74769994,0.0,443.72131274105584,4769.950328871013,0.0,0.0,0.0,516.92090857458
2020-04-23 20:00,981.448140567,981.448140567,0.0,981.448140567,0.0,-0.0,4540.46890369747,0.0,0.0,0.0,516.92090857458
2020-04-23 22:00,733.5700079,733.5700079,0.0,733.5700079,0.0,-0.0,10291.849599964522,0.0,0.0,0.0,516.92090857458
2020-05-23 00:00,615.228399557,615.228399557,0.0,615.228399557,0.0,-0.0,9561.157386955254,0.0,0.0,0.0,516.92090857458
2020-05-23 02:00,561.906626481,561.906626481,0.0,561.906626481,0.0,-0.0,6881.187922231964,0.0,0.0,0.0,516.92090857458
2020-05-23 04:00,641.40330925,641.40330925,0.0,641.40330925,0.0,-0.0,6080.520319093716,0.0,0.0,0.0,516.92090857458
2020-05-23 06:00,897.76631985,897.76631985,0.0,897.76631985,0.0,134.38745226516653,12941.826553628905,0.0,0.0,0.0,516.92090857458
2020-05-23 08:00,1042.00840719,1042.00840719,0.0,1042.00840719,0.0,360.9084666432276,12387.00878579266,0.0,0.0,0.0,516.92090857458
2020-05-23 10:00,1100.0870721,1100.0870721,0.0,1100.0870721,0.0,448.6802188817314,12289.948055390234,0.0,0.0,0.0,516.92090857458
2020-05-23 12:00,1111.76238139,1111.76238139,0.0,1111.76238139,0.0,437.8822704782035,3336.5022330188276,0.0,0.0,0.0,516.92090857458
2020-05-23 14:00,1098.4633804,1098.4633804,0.0,1098.4633804,0.0,412.75300181962234,4483.022971133651,0.0,0.0,0.0,516.92090857458
2020-05-23 16:00,1047.26851503,1047.26851503,0.0,1047.26851503,0.0,532.0357839516679,6236.435163729908,0.0,0.0,0.0,516.92090857458
2020-05-23 18:00,1018.73791232,1018.73791232,0.0,1018.73791232,0.0,300.41164040203927,11850.147517899428,0.0,0.0,0.0,516.92090857458
2020-05-23 20:00,967.405971192,967.405971192,0.0,967.405971192,0.0,-0.0,345.6327989196751,0.0,0.0,0.0,516.92090857458
2020-05-23 22:00,782.42069629,782.42069629,0.0,782.42069629,0.0,-0.0,4877.513208590096,0.0,0.0,0.0,516.92090857458
2020-06-23 00:00,595.136959596,595.136959596,0.0,595.136959596,0.0,-0.0,1470.0304707981336,0.0,0.0,0.0,516.92090857458
2020-06-23 02:00,541.369201738,541.369201738,0.0,541.369201738,0.0,-0.0,4976.91072864761,0.0,0.0,0.0,516.92090857458
2020-06-23 04:00,612.00369926,612.00369926,0.0,612.00369926,0.0,-0.0,7295.96376336845,0.0,0.0,0.0,516.92090857458
2020-06-23 06:00,846.560008238,846.560008238,0.0,846.560008238,0.0,272.3362305137932,12706.886236239285,0.0,0.0,0.0,516.92090857458
2020-06-23 08:00,1003.43791231,1003.43791231,376.480646162484,626.957266147516,0.0,367.33700594184353,-4.547473508864641e-13,0.0,0.0,0.0,516.92090857458
2020-06-23 10:00,1083.87221004,1083.87221004,0.0,1083.87221004,0.0,52.06656286257114,8395.751709977547,0.0,0.0,0.0,516.92090857458
2020-06-23 12:00,1106.43359608,1106.43359608,0.0,1106.43359608,0.0,42.810519955909484,10382.438967150829,0.0,0.0,0.0,516.92090857458
2020-06-23 14:00,1108.45762717,1108.45762717,0.0,1108.45762717,0.0,517.3939423007004,3192.858121370975,0.0,0.0,0.0,516.92090857458
2020-06-23 16:00,1080.95620938,1080.95620938,0.0,1080.95620938,0.0,412.1572496241438,12339.926227505768,0.0,0.0,0.0,516.92090857458
2020-06-23 18:00,1048.5606844,1048.5606844,0.0,1048.5606844,0.0,176.5255028522385,5191.981979561875,0.0,0.0,0.0,516.92090857458
2020-06-23 20:00,1030.49320574,1030.49320574,0.0,1030.49320574,0.0,-0.0,9907.856420798304,0.0,0.0,0.0,516.92090857458
2020-06-23 22:00,798.018089281,798.018089281,0.0,798.018089281,0.0,-0.0,9005.290857720189,0.0,0.0,0.0,516.92090857458
2020-07-23 00:00,654.221986726,654.221986726,0.0,654.221986726,0.0,-0.0,6211.0449765390995,0.0,0.0,0.0,516.92090857458
