timepoint,nominal_load,actual_load,dispatch_Solar,dispatch_Wind,dispatch_Gas,curtail_Solar,curtail_Wind,curtail_Gas,curtail_charge,dispatched_charge,battery_capacity
2020-02-23 16:00,952.197261965,952.197261965,324.25704464,-3.95011680940014e-29,0.0,0.0,3.95011680940014e-29,0.0,0.0,627.940217325,627.940217325
2020-02-23 18:00,1011.08791232,1011.08791232,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,686.83086768,686.83086768
2020-02-23 20:00,923.5295137,923.5295137,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,599.27246906,599.27246906
2020-02-23 22:00,760.328117725,760.328117725,271.886717725,0.0,0.0,52.37032691500002,0.0,0.0,0.0,488.4414,488.4414
2020-03-23 00:00,568.836280799,568.836280799,80.394880799,0.0,0.0,243.86216384099998,0.0,0.0,0.0,488.4414,488.4414
2020-03-23 02:00,503.439068423,503.439068423,14.9976684230001,0.0,0.0,309.2593762169999,0.0,0.0,0.0,488.4414,488.4414
2020-03-23 04:00,516.543692637,516.543692637,28.1022926370002,0.0,0.0,296.1547520029998,0.0,0.0,0.0,488.4414,488.4414
2020-03-23 06:00,609.13348358,609.13348358,120.69208358,0.0,0.0,203.56496106,0.0,0.0,0.0,488.4414,488.4414
2020-03-23 08:00,795.719627489,795.719627489,307.278227489,0.0,0.0,16.978817150999987,0.0,0.0,0.0,488.4414,488.4414
2020-03-23 10:00,853.878485908,853.878485908,324.25704464,-5.80316298789251e-30,0.0,0.0,5.80316298789251e-30,0.0,0.0,529.621441268,529.621441268
2020-03-23 12:00,862.134578533,862.134578533,324.25704464,-3.0508769298132e-29,0.0,0.0,3.0508769298132e-29,0.0,0.0,537.877533893,537.877533893
2020-03-23 14:00,858.040801161,858.040801161,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,533.783756521,533.783756521
2020-03-23 16:00,873.855533215,873.855533215,324.25704464,-2.12919048830233e-29,0.0,0.0,2.12919048830233e-29,0.0,0.0,549.598488575,549.598488575
2020-03-23 18:00,927.325967885,927.325967885,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,603.068923245,603.068923245
2020-03-23 20:00,884.421533878,884.421533878,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,560.164489238,560.164489238
2020-03-23 22:00,710.985729368,710.985729368,222.544329368,0.0,0.0,101.712715272,0.0,0.0,0.0,488.4414,488.4414
2020-04-23 00:00,543.073017154,543.073017154,54.6316171540001,0.0,0.0,269.6254274859999,0.0,0.0,0.0,488.4414,488.4414
2020-04-23 02:00,492.89596025,492.89596025,4.45456025000003,0.0,0.0,319.80248438999996,0.0,0.0,0.0,488.4414,488.4414
2020-04-23 04:00,560.774564952,560.774564952,72.3331649520001,0.0,0.0,251.9238796879999,0.0,0.0,0.0,488.4414,488.4414
2020-04-23 06:00,820.602367814,820.602367814,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,496.345323174,496.345323174
2020-04-23 08:00,962.008508412,962.008508412,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,637.751463772,637.751463772
2020-04-23 10:00,1028.94949816,1028.94949816,324.25704464,-5.06997849852804e-14,0.0,0.0,5.06997849852804e-14,0.0,0.0,704.69245352,704.69245352
2020-04-23 12:00,1052.34562254,1052.34562254,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,728.0885779,728.0885779
2020-04-23 14:00,1057.27420805,1057.27420805,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,733.01716341,733.01716341
2020-04-23 16:00,1044.36396062,1044.36396062,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,720.10691598,720.10691598
2020-04-23 18:00,1045.74769994,1045.74769994,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,721.4906553,721.4906553
2020-04-23 20:00,981.448140567,981.448140567,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,657.191095927,657.191095927
2020-04-23 22:00,733.5700079,733.5700079,245.1286079,0.0,0.0,79.12843674000001,0.0,0.0,0.0,488.4414,488.4414
2020-05-23 00:00,615.228399557,615.228399557,126.786999557,0.0,0.0,197.470045083,0.0,0.0,0.0,488.4414,488.4414
2020-05-23 02:00,561.906626481,561.906626481,73.4652264810001,0.0,0.0,250.7918181589999,0.0,0.0,0.0,488.4414,488.4414
2020-05-23 04:00,641.40330925,641.40330925,152.96190925,0.0,0.0,171.29513539,0.0,0.0,0.0,488.4414,488.4414
2020-05-23 06:00,897.76631985,897.76631985,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,573.50927521,573.50927521
2020-05-23 08:00,1042.00840719,1042.00840719,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,717.75136255,717.75136255
2020-05-23 10:00,1100.0870721,1100.0870721,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,775.83002746,775.83002746
2020-05-23 12:00,1111.76238139,1111.76238139,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,787.50533675,787.50533675
2020-05-23 14:00,1098.4633804,1098.4633804,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,774.20633576,774.20633576
2020-05-23 16:00,1047.26851503,1047.26851503,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,723.01147039,723.01147039
2020-05-23 18:00,1018.73791232,1018.73791232,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,694.48086768,694.48086768
2020-05-23 20:00,967.405971192,967.405971192,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,643.148926552,643.148926552
2020-05-23 22:00,782.42069629,782.42069629,293.97929629,0.0,0.0,30.277748350000024,0.0,0.0,0.0,488.4414,488.4414
2020-06-23 00:00,595.136959596,595.136959596,106.695559596,0.0,0.0,217.561485044,0.0,0.0,0.0,488.4414,488.4414
2020-06-23 02:00,541.369201738,541.369201738,52.9278017380002,0.0,0.0,271.3292429019998,0.0,0.0,0.0,488.4414,488.4414
2020-06-23 04:00,612.00369926,612.00369926,123.56229926,0.0,0.0,200.69474538,0.0,0.0,0.0,488.4414,488.4414
2020-06-23 06:00,846.560008238,846.560008238,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,522.302963598,522.302963598
2020-06-23 08:00,1003.43791231,1003.43791231,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,679.18086767,679.18086767
2020-06-23 10:00,1083.87221004,1083.87221004,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,759.6151654,759.6151654
2020-06-23 12:00,1106.43359608,1106.43359608,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,782.17655144,782.17655144
2020-06-23 14:00,1108.45762717,1108.45762717,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,784.20058253,784.20058253
2020-06-23 16:00,1080.95620938,1080.95620938,324.25704464,6.53500981428459e-14,0.0,0.0,-6.53500981428459e-14,0.0,0.0,756.69916474,756.69916474
2020-06-23 18:00,1048.5606844,1048.5606844,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,724.30363976,724.30363976
2020-06-23 20:00,1030.49320574,1030.49320574,324.25704464,-5.3261938995191e-14,0.0,0.0,5.3261938995191e-14,0.0,0.0,706.2361611,706.2361611
2020-06-23 22:00,798.018089281,798.018089281,309.576689281,0.0,0.0,14.680355359000032,0.0,0.0,0.0,488.4414,488.4414
2020-07-23 00:00,654.221986726,654.221986726,165.780586726,0.0,0.0,158.476457914,0.0,0.0,0.0,488.4414,488.4414
2020-07-23 02:00,594.588098199,594.588098199,106.146698199,0.0,0.0,218.110346441,0.0,0.0,0.0,488.4414,488.4414
2020-07-23 04:00,656.531894763,656.531894763,168.090494763,0.0,0.0,156.166549877,0.0,0.0,0.0,488.4414,488.4414
2020-07-23 06:00,885.793757165,885.793757165,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,561.536712525,561.536712525
2020-07-23 08:00,1032.13992952,1032.13992952,324.25704464,-5.17444925564671e-14,0.0,0.0,5.17444925564671e-14,0.0,0.0,707.88288488,707.88288488
2020-07-23 10:00,1113.90073534,1113.90073534,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,789.6436907,789.6436907
2020-07-23 12:00,1130.49304431,1130.49304431,316.42404431,0.0,0.0,7.833000330000004,0.0,0.0,0.0,814.069,814.069
2020-07-23 14:00,1124.39805854,1124.39805854,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,800.1410139,800.1410139
2020-07-23 16:00,1108.74350412,1108.74350412,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,784.48645948,784.48645948
2020-07-23 18:00,1073.18044027,1073.18044027,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,748.92339563,748.92339563
2020-07-23 20:00,1036.87406845,1036.87406845,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,712.61702381,712.61702381
2020-07-23 22:00,818.235298347,818.235298347,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,493.978253707,493.978253707
2020-08-23 00:00,645.302640049,645.302640049,156.861240049,0.0,0.0,167.395804591,0.0,0.0,0.0,488.4414,488.4414
2020-08-23 02:00,574.382265584,574.382265584,85.9408655840001,0.0,0.0,238.3161790559999,0.0,0.0,0.0,488.4414,488.4414
2020-08-23 04:00,589.78535159,589.78535159,101.34395159,0.0,0.0,222.91309305,0.0,0.0,0.0,488.4414,488.4414
2020-08-23 06:00,717.881114745,717.881114745,229.439714745,0.0,0.0,94.817329895,0.0,0.0,0.0,488.4414,488.4414
2020-08-23 08:00,933.169275858,933.169275858,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,608.912231218,608.912231218
2020-08-23 10:00,1013.58082068,1013.58082068,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,689.32377604,689.32377604
2020-08-23 12:00,1019.81288221,1019.81288221,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,695.55583757,695.55583757
2020-08-23 14:00,1013.72948228,1013.72948228,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,689.47243764,689.47243764
2020-08-23 16:00,1004.92438866,1004.92438866,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,680.66734402,680.66734402
2020-08-23 18:00,988.389310923,988.389310923,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,664.132266283,664.132266283
2020-08-23 20:00,956.279593093,956.279593093,324.25704464,8.73272249637802e-30,0.0,0.0,-8.73272249637802e-30,0.0,0.0,632.022548453,632.022548453
2020-08-23 22:00,810.162136255,810.162136255,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,485.905091615,488.4414
2020-09-23 00:00,602.386829591,602.386829591,113.945429591,0.0,0.0,210.311615049,0.0,0.0,0.0,488.4414,488.4414
2020-09-23 02:00,555.937479609,555.937479609,67.4960796090001,0.0,0.0,256.7609650309999,0.0,0.0,0.0,488.4414,488.4414
2020-09-23 04:00,641.917831913,641.917831913,153.476431913,0.0,0.0,170.780612727,0.0,0.0,0.0,488.4414,488.4414
2020-09-23 06:00,892.917788262,892.917788262,324.25704464,3.6843679047414e-14,0.0,0.0,-3.6843679047414e-14,0.0,0.0,568.660743622,568.660743622
2020-09-23 08:00,1027.40579058,1027.40579058,213.33679058,0.0,0.0,110.92025405999999,0.0,0.0,0.0,814.069,814.069
2020-09-23 10:00,1085.50734798,1085.50734798,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,761.25030334,761.25030334
2020-09-23 12:00,1112.562781,1112.562781,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,788.30573636,788.30573636
2020-09-23 14:00,1114.0150582,1114.0150582,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,789.75801356,789.75801356
2020-09-23 16:00,1087.9888101,1087.9888101,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,763.73176546,763.73176546
2020-09-23 18:00,1138.32604464,1138.32604464,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,814.069,814.069
2020-09-23 20:00,998.783757502,998.783757502,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,674.526712862,674.526712862
2020-09-23 22:00,761.517340684,761.517340684,273.075940684,0.0,0.0,51.181103956000015,0.0,0.0,0.0,488.4414,488.4414
2020-10-23 00:00,596.589236803,596.589236803,108.147836803,0.0,0.0,216.10920783699999,0.0,0.0,0.0,488.4414,488.4414
2020-10-23 02:00,547.704279473,547.704279473,0.0,0.0,0.0,324.25704464,0.0,0.0,0.0,547.704279473,547.704279473
2020-10-23 04:00,613.673245735,613.673245735,125.231845735,0.0,0.0,199.02519890500002,0.0,0.0,0.0,488.4414,488.4414
2020-10-23 06:00,860.613693652,860.613693652,324.25704464,-1.96123855743724e-13,0.0,0.0,1.96123855743724e-13,0.0,0.0,536.356649012,536.356649012
2020-10-23 08:00,986.845603346,986.845603346,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,662.588558706,662.588558706
2020-10-23 10:00,1047.70305357,1047.70305357,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,723.44600893,723.44600893
2020-10-23 12:00,1070.73331688,1070.73331688,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,746.47627224,746.47627224
2020-10-23 14:00,1065.16443961,1065.16443961,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,740.90739497,740.90739497
2020-10-23 16:00,1043.04889876,1043.04889876,324.25704464,4.24648011689048e-14,0.0,0.0,-4.24648011689048e-14,0.0,0.0,718.79185412,718.79185412
2020-10-23 18:00,1102.37408765,1102.37408765,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,778.11704301,778.11704301
2020-10-23 20:00,968.183478308,968.183478308,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,643.926433668,643.926433668
2020-10-23 22:00,756.908970854,756.908970854,268.467570854,0.0,0.0,55.78947378600003,0.0,0.0,0.0,488.4414,488.4414
2020-11-23 00:00,549.796848447,549.796848447,61.3554484470001,0.0,0.0,262.90159619299993,0.0,0.0,0.0,488.4414,488.4414
2020-11-23 02:00,500.991945037,500.991945037,12.5505450370001,0.0,0.0,311.7064996029999,0.0,0.0,0.0,488.4414,488.4414
2020-11-23 04:00,525.268662535,525.268662535,36.827262535,0.0,0.0,287.429782105,0.0,0.0,0.0,488.4414,488.4414
2020-11-23 06:00,624.902500449,624.902500449,136.461100449,0.0,0.0,187.795944191,0.0,0.0,0.0,488.4414,488.4414
2020-11-23 08:00,809.933490536,809.933490536,321.492090536,0.0,0.0,2.764954104000026,0.0,0.0,0.0,488.4414,488.4414
2020-11-23 10:00,894.747442576,894.747442576,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,570.490397936,570.490397936
2020-11-23 12:00,887.314642047,887.314642047,324.25704464,-3.91723572297138e-29,0.0,0.0,3.91723572297138e-29,0.0,0.0,563.057597407,563.057597407
2020-11-23 14:00,873.215171653,873.215171653,324.25704464,6.42708919404398e-14,0.0,0.0,-6.42708919404398e-14,0.0,0.0,548.958127013,548.958127013
2020-11-23 16:00,909.555882206,909.555882206,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,585.298837566,585.298837566
2020-11-23 18:00,1027.52011344,1027.52011344,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,703.2630688,703.2630688
2020-11-23 20:00,905.564981448,905.564981448,324.25704464,-2.22653913251395e-15,0.0,0.0,2.22653913251395e-15,0.0,0.0,581.307936808,581.307936808
2020-11-23 22:00,713.901660232,713.901660232,225.460260232,0.0,0.0,98.79678440800001,0.0,0.0,0.0,488.4414,488.4414
2020-12-23 00:00,555.228510373,555.228510373,0.0,0.0,0.0,324.25704464,0.0,0.0,0.0,555.228510373,555.228510373
2020-12-23 02:00,491.180698589,491.180698589,2.73929858900002,0.0,0.0,321.51774605099996,0.0,0.0,0.0,488.4414,488.4414
2020-12-23 04:00,560.694511033,560.694511033,72.2531110330001,0.0,0.0,252.0039336069999,0.0,0.0,0.0,488.4414,488.4414
2020-12-23 06:00,785.599611608,785.599611608,297.158211608,0.0,0.0,27.098833032000016,0.0,0.0,0.0,488.4414,488.4414
2020-12-23 08:00,931.156691009,931.156691009,324.25704464,-2.24151379761839e-29,0.0,0.0,2.24151379761839e-29,0.0,0.0,606.899646369,606.899646369
2020-12-23 10:00,997.525926869,997.525926869,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,673.268882229,673.268882229
2020-12-23 12:00,998.715219622,998.715219622,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,674.458174982,674.458174982
2020-12-23 14:00,989.418495837,989.418495837,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,665.161451197,665.161451197
2020-12-23 16:00,968.526586476,968.526586476,324.25704464,0.0,0.0,0.0,0.0,0.0,0.0,644.269541836,644.269541836
2020-12-23 18:00,1044.39829935,1044.39829935,324.25704464,5.86958350782785e-14,0.0,0.0,-5.86958350782785e-14,0.0,0.0,720.14125471,720.14125471
2020-12-23 20:00,939.21847665,939.21847665,324.25704464,1.29880003261447e-29,0.0,0.0,-1.29880003261447e-29,0.0,0.0,614.96143201,614.96143201
2020-12-23 22:00,762.30636384,762.30636384,273.86496384,0.0,0.0,50.39208080000003,0.0,0.0,0.0,488.4414,488.4414
